probability,num_steps_taken,num_examinations,num_cells_processed,num_bumps,num_plans,runtime
0.3,41163,48356,18384729,2971,23275,14.842259426
0.3,6950,7474,8823771,1350,5688,4.012089643
0.3,16834,19002,16818359,2599,12654,8.736142499
0.3,6950,7475,8823771,1350,5688,3.989352499
0.3,14091,15035,15968809,2392,10886,7.711594244
0.3,14091,15035,15968809,2392,10886,7.724342474
0.3,22591,25641,19581488,2989,16032,10.924809055
0.3,26471,29352,19244205,2975,17058,11.452348486
0.3,20681,22142,18110999,2806,14115,9.736545135
0.3,20681,22141,18110999,2806,14115,9.734842316
0.3,30353,33097,18012235,2961,17953,11.745475281
0.3,30353,33094,18012235,2961,17953,11.726902616
0.3,30353,33094,18012235,2961,17953,11.759812381
0.3,10704,10465,11559268,1865,7739,5.436342093
0.3,10704,10467,11559268,1865,7739,5.414758622
0.3,22890,23978,17698861,2903,14940,10.064964748
0.3,27898,30177,17837382,2972,17030,11.164327748
0.3,27898,30177,17837382,2972,17030,11.16210003
0.3,45234,49344,17891504,2972,23504,14.825035948
0.3,6170,6121,8922164,1360,5229,3.781618559
0.3,6170,6122,8922164,1360,5229,3.786919857
0.3,6170,6121,8922164,1360,5229,3.775052014
0.3,36765,42830,19677266,3013,21849,14.242868508
0.3,5699,5226,9608687,1415,4978,3.844599971
0.3,36765,42829,19677266,3013,21849,14.259373276
0.3,5496,5323,7555517,1240,4447,3.237506541
0.3,29768,31430,17702762,2999,17090,11.425773563
0.3,5496,5323,7555517,1240,4447,3.233683486
0.3,16346,17838,15783346,2516,11879,8.172077486
0.3,17866,19675,17594078,2790,13258,9.11332257
0.3,17866,19676,17594078,2790,13258,9.111164008
0.3,54,72,132728,17,70,0.051610698
0.3,54,72,132728,17,70,0.050253338
0.3,54,72,132728,17,70,0.050035077
0.3,19274,19866,17499291,2966,13108,9.10078274
0.3,19274,19866,17499291,2966,13108,9.106656607
0.3,19274,19866,17499291,2966,13108,9.09960855
0.3,14520,13720,14333887,2441,9848,6.882988822
0.3,49610,51212,17610838,2988,24077,15.062300622
