Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
3.0,true,569501,206.0,-1.0,-1.0,487,1.0,1.0
3.0,true,670579,206.0,-1.0,-1.0,543,1.0,1.0
3.0,true,900940,212.0,-1.0,-1.0,836,1.0,1.0
3.0,true,504212,204.0,-1.0,-1.0,498,1.0,1.0
3.0,true,1455344,206.0,-1.0,-1.0,1560,1.0,1.0
3.0,true,1267626,208.0,-1.0,-1.0,1217,1.0,1.0
3.0,true,875111,208.0,-1.0,-1.0,893,1.0,1.0
3.0,true,709673,206.0,-1.0,-1.0,686,1.0,1.0
3.0,true,424376,206.0,-1.0,-1.0,384,1.0,1.0
3.0,true,920500,208.0,-1.0,-1.0,947,1.0,1.0
3.0,true,555674,204.0,-1.0,-1.0,428,1.0,1.0
3.0,true,1487045,204.0,-1.0,-1.0,1569,1.0,1.0
3.0,true,1359988,204.0,-1.0,-1.0,1365,1.0,1.0
3.0,true,947232,204.0,-1.0,-1.0,978,1.0,1.0
3.0,true,1029181,208.0,-1.0,-1.0,914,1.0,1.0
3.0,true,627418,208.0,-1.0,-1.0,564,1.0,1.0
3.0,true,390160,204.0,-1.0,-1.0,358,1.0,1.0
3.0,true,972280,202.0,-1.0,-1.0,996,1.0,1.0
3.0,true,1368474,208.0,-1.0,-1.0,1477,1.0,1.0
3.0,true,1705096,208.0,-1.0,-1.0,1276,1.0,1.0
3.0,true,566859,204.0,-1.0,-1.0,567,1.0,1.0
3.0,true,820897,204.0,-1.0,-1.0,861,1.0,1.0
3.0,true,1346116,212.0,-1.0,-1.0,1461,1.0,1.0
3.0,true,792282,204.0,-1.0,-1.0,750,1.0,1.0
3.0,true,1038713,200.0,-1.0,-1.0,870,1.0,1.0
3.0,true,998463,212.0,-1.0,-1.0,1057,1.0,1.0
3.0,true,704556,216.0,-1.0,-1.0,706,1.0,1.0
3.0,true,1093977,208.0,-1.0,-1.0,1151,1.0,1.0
3.0,true,6045314,204.0,-1.0,-1.0,508,1.0,1.0
4.0,true,1298045,208.0,-1.0,-1.0,1260,1.0,1.0
4.0,true,966848,212.0,-1.0,-1.0,786,1.0,1.0
4.0,true,1554381,212.0,-1.0,-1.0,1575,1.0,1.0
4.0,true,1247059,204.0,-1.0,-1.0,1268,1.0,1.0
4.0,true,2093072,214.0,-1.0,-1.0,1726,1.0,1.0
4.0,true,1194252,204.0,-1.0,-1.0,1217,1.0,1.0
