Probability,Solvable,Runtime,Path Length,Number of Cells Processed,Number of Bumps,Number of Planning Steps,Number of Cells Determined
4.0,true,0.025177624,208.0,872,7,8,483
4.0,true,0.045891796,210.0,1060,10,11,502
4.0,true,0.04111365,218.0,901,10,11,515
4.0,true,0.045992665,212.0,1175,10,11,511
4.0,true,0.046815416,210.0,1101,7,9,498
4.0,true,0.041152687,206.0,554,5,6,450
4.0,true,0.032849052,208.0,799,5,7,492
4.0,true,0.063126394,204.0,1239,8,9,497
4.0,true,0.020255952,204.0,1033,6,7,484
4.0,true,0.06493584,210.0,1424,11,13,499
4.0,true,0.07954625,208.0,1019,8,9,492
4.0,true,0.077671512,210.0,912,7,8,496
5.0,true,0.062525007,214.0,1686,15,16,510
5.0,true,0.073645784,210.0,1485,10,11,506
5.0,true,0.031397857,208.0,1764,13,14,509
5.0,true,0.032550827,206.0,1241,9,10,481
5.0,true,0.030297596,212.0,802,8,9,459
5.0,true,0.097784365,218.0,1836,16,18,505
5.0,true,0.061847708,206.0,1131,8,10,486
5.0,true,0.031065625,210.0,1275,10,11,518
5.0,true,0.069689286,218.0,1014,9,11,529
5.0,true,0.070666593,204.0,1286,8,9,484
5.0,true,0.039810249,210.0,1195,10,11,500
5.0,true,0.033104181,210.0,1114,10,11,507
5.0,true,0.058268434,208.0,1106,7,8,493
5.0,true,0.089446985,210.0,1689,14,15,510
5.0,true,0.032435276,210.0,752,5,7,494
5.0,true,0.052057006,212.0,1458,13,14,497
5.0,true,0.063138723,208.0,1082,8,9,494
5.0,true,0.049370116,216.0,1016,11,12,519
5.0,true,0.049714275,218.0,2388,18,19,532
5.0,true,0.076503728,206.0,1246,9,10,499
5.0,true,0.066277203,212.0,2066,16,18,514
5.0,true,0.041180082,204.0,1438,9,10,498
5.0,true,0.041377291,218.0,847,9,11,520
5.0,true,0.054398898,220.0,1272,9,12,515
5.0,true,0.072520978,208.0,1596,11,13,493
5.0,true,0.053169563,212.0,1003,7,8,499
5.0,true,0.074448231,214.0,1964,14,16,514
5.0,true,0.04896464,208.0,1591,11,13,505
5.0,true,0.033855975,206.0,1812,12,13,508
5.0,true,0.037903512,216.0,1331,15,16,531
5.0,true,0.026022172,212.0,1624,13,14,470
5.0,true,0.049654937,216.0,757,5,8,504
5.0,true,0.061032361,206.0,1417,9,10,486
5.0,true,0.079983006,210.0,1498,11,12,492
5.0,true,0.07093541,206.0,1024,7,8,496
5.0,true,0.04438129,214.0,1003,9,10,459
5.0,true,0.022122449,216.0,1747,16,17,541
5.0,true,0.065480751,204.0,1037,7,8,499
5.0,true,0.072195241,210.0,1075,9,10,492
5.0,true,0.03635722,212.0,1119,9,10,512
5.0,true,0.084770951,204.0,1167,8,9,470
5.0,true,0.052892889,218.0,1227,13,14,514
5.0,true,0.053567004,220.0,1446,11,13,533
5.0,true,0.037696313,208.0,881,8,9,490
5.0,true,0.040244536,210.0,966,9,10,460
5.0,true,0.088610436,208.0,1075,8,9,489
5.0,true,0.052081427,212.0,1190,11,12,507
5.0,true,0.098201881,220.0,1231,14,15,510
5.0,true,0.027814616,212.0,1077,10,11,483
5.0,true,0.064505291,208.0,924,6,8,494
5.0,true,0.047516415,214.0,1313,11,12,513
5.0,true,0.038456932,214.0,967,11,12,467
5.0,true,0.033265914,210.0,1665,12,13,523
5.0,true,0.095966715,210.0,1145,9,10,494
5.0,true,0.026747273,208.0,995,6,8,495
5.0,true,0.017036929,210.0,1114,9,10,469
5.0,true,0.048909783,210.0,1587,12,13,515
5.0,true,0.094548951,214.0,1144,11,12,505
5.0,true,0.128095801,212.0,737,5,8,498
5.0,true,0.032194278,208.0,1432,11,12,513
5.0,true,0.068931966,214.0,1706,12,13,510
5.0,true,0.055852179,214.0,1015,11,12,508
5.0,true,0.03723453,212.0,1536,14,15,511
